"","Cluster","Gene_Clusters","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"2299","g","g","GO:0045598","regulation of fat cell differentiation","8/220","133/23239",4.03753902709107e-05,0.00230365390650098,0.0017111550368051,"16000/12192/22762/53322/22695/210029/72007/56458",8
"2300","g","g","GO:0032370","positive regulation of lipid transport","6/220","67/23239",4.14590833680873e-05,0.00230365390650098,0.0017111550368051,"11303/56745/53322/18779/19206/13132",6
"2301","g","g","GO:0034109","homotypic cell-cell adhesion","6/220","67/23239",4.14590833680873e-05,0.00230365390650098,0.0017111550368051,"56745/12527/16852/20720/72828/74012",6
"2302","g","g","GO:0002262","myeloid cell homeostasis","9/220","174/23239",4.39149505156638e-05,0.0023883131396792,0.00177403994883817,"12505/12192/16952/320404/22695/56484/21833/12571/16323",9
"2303","g","g","GO:0051607","defense response to virus","10/220","217/23239",4.43692426529662e-05,0.0023883131396792,0.00177403994883817,"26943/16362/103213/16155/15976/23962/54445/209200/80876/56213",10
"2304","g","g","GO:0010038","response to metal ion","11/220","264/23239",4.64097857914801e-05,0.00245971864694844,0.00182707998800143,"18799/19141/14281/73649/11747/17748/66725/320404/53945/21825/20657",11
"2305","g","g","GO:0010951","negative regulation of endopeptidase activity","9/220","176/23239",4.80035748238658e-05,0.00250564114042754,0.00186119123439901,"12505/21859/16000/14456/12955/20317/20720/21825/66222",9
"2306","g","g","GO:0070527","platelet aggregation","5/220","43/23239",5.21766304473576e-05,0.00268281331180816,0.00199279479367677,"56745/12527/20720/72828/74012",5
"2307","g","g","GO:1903077","negative regulation of protein localization to plasma membrane","4/220","23/23239",6.00859076301455e-05,0.00304405811449781,0.00226112757660811,"226849/77037/13132/98496",4
"2308","g","g","GO:0072503","cellular divalent inorganic cation homeostasis","15/220","484/23239",6.32101221928747e-05,0.00310717305508111,0.00230800937954386,"18799/56745/11749/13982/11747/16438/53322/17748/19309/319239/16410/22068/72828/109676/104027",15
"2309","g","g","GO:0034614","cellular response to reactive oxygen species","8/220","142/23239",6.42827840242851e-05,0.00310717305508111,0.00230800937954386,"14281/16952/66725/56484/22068/21825/56458/20657",8
"2310","g","g","GO:1905952","regulation of lipid localization","8/220","142/23239",6.42827840242851e-05,0.00310717305508111,0.00230800937954386,"11303/56745/53322/18779/19206/13132/16410/21825",8
"2311","g","g","GO:0048754","branching morphogenesis of an epithelial tube","9/220","183/23239",6.4939465882682e-05,0.00310717305508111,0.00230800937954386,"12505/13982/16000/24064/14595/14164/381157/19206/11835",9
"2312","g","g","GO:0061448","connective tissue development","11/220","275/23239",6.69999836822244e-05,0.0031618485450036,0.00234862235517646,"11749/16000/16998/12816/13653/20678/21833/12168/110075/21825/210719",11
"2313","g","g","GO:0071375","cellular response to peptide hormone stimulus","10/220","230/23239",7.22459353723189e-05,0.00336334118050863,0.00249829116486639,"18519/16362/16000/12192/11747/53322/56484/50915/56458/98496",10
"2314","g","g","GO:0072593","reactive oxygen species metabolic process","11/220","279/23239",7.62192164827901e-05,0.00350100267710949,0.00260054617922334,"13982/16000/12955/66725/56484/18779/21825/56458/98496/26874/20657",11
"2315","g","g","GO:0051283","negative regulation of sequestering of calcium ion","7/220","109/23239",8.14852600568861e-05,0.00369364106442069,0.00274363804983781,"11749/11747/16438/319239/16410/72828/109676",7
"2316","g","g","GO:1904376","negative regulation of protein localization to cell periphery","4/220","25/23239",8.45719673817817e-05,0.00378377178740569,0.00281058718667275,"226849/77037/13132/98496",4
"2317","g","g","GO:0045444","fat cell differentiation","10/220","235/23239",8.63606527397085e-05,0.00381426216267046,0.00283323544953079,"16000/12192/22762/53322/77037/22695/16913/210029/72007/56458",10
"2318","g","g","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","5/220","48/23239",8.93165895377119e-05,0.00388643478139381,0.00288684529938686,"16859/12168/13132/110075/16323",5
"2319","g","g","GO:0051282","regulation of sequestering of calcium ion","7/220","111/23239",9.14114553489852e-05,0.00388643478139381,0.00288684529938686,"11749/11747/16438/319239/16410/72828/109676",7
"2320","g","g","GO:0050866","negative regulation of cell activation","9/220","192/23239",9.38695496073287e-05,0.00388643478139381,0.00288684529938686,"16859/12505/56745/16362/16952/12527/12801/20720/72828",9
"2321","g","g","GO:0050878","regulation of body fluid levels","12/220","337/23239",9.54701691263303e-05,0.00388643478139381,0.00288684529938686,"56745/11747/12527/14456/77446/27973/19116/23972/20720/72828/74012/21825",12
"2322","g","g","GO:0033029","regulation of neutrophil apoptotic process","3/220","10/23239",9.56242956767468e-05,0.00388643478139381,0.00288684529938686,"12505/16952/320404",3
"2323","g","g","GO:0051208","sequestering of calcium ion","7/220","112/23239",9.67315560486746e-05,0.00388643478139381,0.00288684529938686,"11749/11747/16438/319239/16410/72828/109676",7
"2324","g","g","GO:1902105","regulation of leukocyte differentiation","11/220","287/23239",9.79545576646022e-05,0.00388643478139381,0.00288684529938686,"16859/12505/16362/12192/14281/16952/72147/14456/320404/72828/12571",11
"2325","g","g","GO:0045646","regulation of erythrocyte differentiation","5/220","49/23239",9.87055586018468e-05,0.00388643478139381,0.00288684529938686,"12192/22695/56484/12571/16323",5
"2326","g","g","GO:0048599","oocyte development","5/220","49/23239",9.87055586018468e-05,0.00388643478139381,0.00288684529938686,"16000/56484/50915/381022/214575",5
"2327","g","g","GO:0001763","morphogenesis of a branching structure","10/220","239/23239",9.92761279427157e-05,0.00388643478139381,0.00288684529938686,"12505/13982/16000/24064/14595/66725/14164/381157/19206/11835",10
"2328","g","g","GO:0043542","endothelial cell migration","9/220","194/23239",0.000101586955644085,0.00393221418195365,0.00292085025630718,"16000/19141/16952/14164/56048/12168/20317/16410/21825",9
"2329","g","g","GO:0010466","negative regulation of peptidase activity","10/220","241/23239",0.000106324571669827,0.00406986832669503,0.00302309980969998,"12505/21859/16000/67866/14456/12955/20317/20720/21825/66222",10
"2330","g","g","GO:0043112","receptor metabolic process","9/220","196/23239",0.000109829445285344,0.00415782900008801,0.00308843703283598,"19141/226422/17957/12527/12520/209200/13132/16410/17920",9
"2331","g","g","GO:0000187","activation of MAPK activity","7/220","115/23239",0.000114223318967746,0.00427716667221612,0.00317708110309599,"16000/66725/14164/12520/74568/13132/21825",7
"2332","g","g","GO:0002683","negative regulation of immune system process","14/220","454/23239",0.000117049768345462,0.0043358758274206,0.00322069028690229,"16859/12505/16362/16000/12192/16952/72147/320404/12801/22695/56213/72828/21825/12571",14
"2333","g","g","GO:0006979","response to oxidative stress","13/220","399/23239",0.000119457510177494,0.00437799066554753,0.00325197320539181,"14281/76467/16952/12955/66725/56338/56484/18779/16410/22068/21825/56458/20657",13
"2334","g","g","GO:0009896","positive regulation of catabolic process","13/220","401/23239",0.00012551500971237,0.00455157061535909,0.00338090846106117,"16000/12227/12192/66725/12520/107607/22695/15944/209200/13132/56490/56458/26874",13
"2335","g","g","GO:0006874","cellular calcium ion homeostasis","14/220","460/23239",0.000134205290861538,0.00479806580244807,0.00356400518394356,"18799/56745/11749/13982/11747/16438/53322/19309/319239/16410/22068/72828/109676/104027",14
"2336","g","g","GO:2001233","regulation of apoptotic signaling pathway","13/220","404/23239",0.000135097934060222,0.00479806580244807,0.00356400518394356,"12505/26943/21859/16000/68428/13143/66725/52538/13132/16410/21825/16323/11835",13
"2337","g","g","GO:0006816","calcium ion transport","13/220","405/23239",0.000138429413682393,0.00486621765444738,0.00361462840667988,"11749/16000/16438/14456/319239/23844/12296/66395/16410/14579/22068/72828/109676",13
"2338","g","g","GO:0007618","mating","5/220","53/23239",0.000144053132082856,0.00496263040025438,0.00368624383256234,"17977/12801/21833/20720/11835",5
"2339","g","g","GO:0009994","oocyte differentiation","5/220","53/23239",0.000144053132082856,0.00496263040025438,0.00368624383256234,"16000/56484/50915/381022/214575",5
"2340","g","g","GO:1901214","regulation of neuron death","12/220","353/23239",0.000147325480759753,0.00502511169522127,0.00373265496328253,"13982/16000/12227/19141/14281/226422/16438/17748/66725/13653/56484/20317",12
"2341","g","g","GO:1902107","positive regulation of leukocyte differentiation","8/220","163/23239",0.00016796734082958,0.00557356660255022,0.00414004748630344,"16859/16362/12192/14281/16952/72147/14456/320404",8
"2342","g","g","GO:0032612","interleukin-1 production","6/220","86/23239",0.00016825861441661,0.00557356660255022,0.00414004748630344,"16859/11303/16952/14456/107607/13653",6
"2343","g","g","GO:0044344","cellular response to fibroblast growth factor stimulus","6/220","86/23239",0.00016825861441661,0.00557356660255022,0.00414004748630344,"12505/12192/24064/14164/22695/21825",6
"2344","g","g","GO:0072577","endothelial cell apoptotic process","5/220","55/23239",0.000171970029041703,0.00561833982708737,0.00417330505527443,"57875/14456/56484/12168/21825",5
"2345","g","g","GO:0001781","neutrophil apoptotic process","3/220","12/23239",0.000172871994679611,0.00561833982708737,0.00417330505527443,"12505/16952/320404",3
"2346","g","g","GO:0009755","hormone-mediated signaling pathway","8/220","164/23239",0.000175165588810038,0.00563967713505216,0.00418915441610627,"13982/16000/17977/21833/19116/13132/11835/381022",8
"2347","g","g","GO:1905954","positive regulation of lipid localization","6/220","87/23239",0.000179311303657264,0.00571969852869699,0.00424859433909171,"11303/56745/53322/18779/19206/13132",6
"2348","g","g","GO:0034599","cellular response to oxidative stress","10/220","258/23239",0.000185279999582887,0.0058558678767252,0.00434974098489617,"14281/76467/16952/66725/56484/18779/22068/21825/56458/20657",10
"2349","g","g","GO:0071383","cellular response to steroid hormone stimulus","8/220","166/23239",0.000190324387777612,0.00596061378085339,0.00442754628408971,"13982/16000/12192/16952/22695/13132/11835/381022",8
"2350","g","g","GO:0051235","maintenance of location","11/220","310/23239",0.00019214341124412,0.00596336983545941,0.00442959348254582,"14667/16859/11749/11747/16438/319239/21833/16410/72828/109676/319565",11
"2351","g","g","GO:0055074","calcium ion homeostasis","14/220","477/23239",0.00019516042712637,0.00600292563794951,0.0044589755483478,"18799/56745/11749/13982/11747/16438/53322/19309/319239/16410/22068/72828/109676/104027",14
"2352","g","g","GO:0045637","regulation of myeloid cell differentiation","9/220","212/23239",0.000198254874203067,0.00602744275507746,0.00447718687268911,"12192/14281/72147/320404/22695/56484/72828/12571/16323",9
"2353","g","g","GO:1905476","negative regulation of protein localization to membrane","4/220","31/23239",0.000201206361925663,0.00602744275507746,0.00447718687268911,"226849/77037/13132/98496",4
"2354","g","g","GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","4/220","31/23239",0.000201206361925663,0.00602744275507746,0.00447718687268911,"16859/12505/16362/16952",4
"2355","g","g","GO:0048872","homeostasis of number of cells","11/220","313/23239",0.000208785684187789,0.00620057484505978,0.00460578945789942,"12505/14055/12192/16952/320404/22695/56484/21833/53945/12571/16323",11
"2356","g","g","GO:0046889","positive regulation of lipid biosynthetic process","6/220","90/23239",0.000215944998883643,0.00635838052268506,0.00472300757792296,"16000/16952/14164/13132/56490/26874",6
"2357","g","g","GO:0071241","cellular response to inorganic substance","9/220","216/23239",0.000227822454351735,0.0066078306103812,0.00490829920215009,"19141/14281/11747/17748/66725/320404/53945/21825/56458",9
"2358","g","g","GO:0010543","regulation of platelet activation","4/220","32/23239",0.000228253074785301,0.0066078306103812,0.00490829920215009,"56745/12527/20720/72828",4
"2359","g","g","GO:0030324","lung development","9/220","217/23239",0.000235760333704086,0.00676828624675481,0.00502748571258451,"16000/24064/22762/16998/14164/21833/12168/77446/72007",9
"2360","g","g","GO:0050727","regulation of inflammatory response","11/220","318/23239",0.000239235812848286,0.0067775009897719,0.00503433042735787,"16859/12505/13982/67866/16952/66725/12801/22695/20317/210029/26874",11
"2361","g","g","GO:0042698","ovulation cycle","5/220","59/23239",0.000240016000218337,0.0067775009897719,0.00503433042735787,"13982/16952/13653/56484/16323",5
"2362","g","g","GO:0070588","calcium ion transmembrane transport","10/220","268/23239",0.000251434086483215,0.00702360772967564,0.00521713861151676,"16438/14456/319239/12296/66395/16410/14579/22068/72828/109676",10
"2363","g","g","GO:0007617","mating behavior","4/220","33/23239",0.000257819943300585,0.00702360772967564,0.00521713861151676,"17977/21833/20720/11835",4
"2364","g","g","GO:0060740","prostate gland epithelium morphogenesis","4/220","33/23239",0.000257819943300585,0.00702360772967564,0.00521713861151676,"12505/13982/16000/11835",4
"2365","g","g","GO:0030323","respiratory tube development","9/220","220/23239",0.000260964234948761,0.00702360772967564,0.00521713861151676,"16000/24064/22762/16998/14164/21833/12168/77446/72007",9
"2366","g","g","GO:0061138","morphogenesis of a branching epithelium","9/220","220/23239",0.000260964234948761,0.00702360772967564,0.00521713861151676,"12505/13982/16000/24064/14595/14164/381157/19206/11835",9
"2367","g","g","GO:2000116","regulation of cysteine-type endopeptidase activity","9/220","220/23239",0.000260964234948761,0.00702360772967564,0.00521713861151676,"12505/16000/19141/14456/12955/107607/26927/76933/21825",9
"2368","g","g","GO:0045600","positive regulation of fat cell differentiation","5/220","61/23239",0.000280878554758588,0.00750098155925065,0.00557173208174726,"16000/12192/22695/210029/72007",5
"2369","g","g","GO:0010595","positive regulation of endothelial cell migration","6/220","95/23239",0.000289863745066101,0.00756962467895935,0.00562272021833326,"16000/19141/16952/14164/12168/21825",6
"2370","g","g","GO:0033032","regulation of myeloid cell apoptotic process","4/220","34/23239",0.000290040771443435,0.00756962467895935,0.00562272021833326,"12505/16952/320404/21833",4
